0.087 0.332 0.044 0.185 0.175 0.238 0.434 46224.908
0.086 0.399 0.054 0.178 0.179 0.243 0.422 46254.935
0.094 0.270 0.085 0.194 0.174 0.229 0.443 46284.943
0.084 0.459 0.061 0.187 0.192 0.238 0.429 46314.970
0.088 0.278 0.050 0.183 0.171 0.235 0.425 46344.997
0.092 0.317 0.045 0.183 0.189 0.232 0.437 46375.002
0.095 0.324 0.056 0.185 0.183 0.254 0.430 46405.006
0.094 0.267 0.059 0.199 0.192 0.237 0.432 46435.010
0.099 0.421 0.059 0.177 0.178 0.229 0.427 46465.037
0.086 0.298 0.064 0.185 0.198 0.223 0.425 46495.060
0.088 0.327 0.082 0.201 0.177 0.229 0.430 46525.087
0.091 0.340 0.049 0.200 0.175 0.236 0.430 46555.088
0.081 0.390 0.057 0.206 0.179 0.228 0.432 46585.098
0.095 0.424 0.073 0.185 0.179 0.245 0.434 46615.123
0.093 0.289 0.064 0.185 0.187 0.225 0.405 46645.149
0.093 0.277 0.046 0.183 0.187 0.248 0.429 46675.176
0.092 0.274 0.074 0.203 0.188 0.232 0.436 46705.187
0.103 0.370 0.062 0.193 0.184 0.232 0.420 46735.210
0.093 0.271 0.050 0.190 0.187 0.224 0.428 46765.228
