0.019 0.018 0.019 0.031 0.028 0.094 0.126 377746.652
0.019 0.017 0.018 0.030 0.028 0.097 0.127 377776.662
0.022 0.019 0.021 0.029 0.027 0.092 0.127 377806.687
0.018 0.016 0.019 0.029 0.028 0.096 0.127 377836.713
0.024 0.019 0.021 0.030 0.028 0.092 0.129 377866.740
0.020 0.019 0.020 0.031 0.028 0.096 0.133 377896.763
0.020 0.017 0.019 0.031 0.029 0.095 0.130 377926.790
0.019 0.020 0.020 0.031 0.028 0.097 0.131 377956.804
0.020 0.019 0.019 0.029 0.028 0.097 0.142 377986.814
0.018 0.018 0.017 0.031 0.028 0.097 0.130 378016.833
0.018 0.018 0.020 0.028 0.028 0.097 0.135 378046.837
0.019 0.019 0.021 0.030 0.028 0.096 0.134 378076.844
0.018 0.017 0.020 0.030 0.028 0.096 0.131 378106.861
0.020 0.017 0.019 0.031 0.029 0.097 0.138 378136.888
0.019 0.020 0.018 0.029 0.028 0.094 0.136 378166.895
0.019 0.018 0.022 0.029 0.029 0.097 0.137 378196.910
0.021 0.019 0.018 0.029 0.028 0.097 0.135 378226.937
0.022 0.022 0.021 0.030 0.028 0.096 0.138 378256.945
0.019 0.018 0.018 0.032 0.028 0.097 0.131 378286.949
