0.049 0.041 0.019 0.037 0.028 0.093 0.119 330532.776
0.050 0.041 0.021 0.038 0.028 0.093 0.120 330562.801
0.047 0.044 0.018 0.038 0.028 0.095 0.126 330592.806
0.045 0.044 0.020 0.035 0.028 0.095 0.131 330622.807
0.050 0.042 0.021 0.036 0.029 0.093 0.128 330652.834
0.047 0.042 0.020 0.039 0.028 0.096 0.129 330682.861
0.048 0.041 0.021 0.036 0.029 0.095 0.124 330712.872
0.047 0.044 0.021 0.037 0.029 0.095 0.127 330742.899
0.047 0.043 0.020 0.035 0.028 0.095 0.125 330772.908
0.046 0.041 0.020 0.038 0.028 0.094 0.124 330802.932
0.047 0.045 0.021 0.036 0.028 0.094 0.135 330832.959
0.049 0.043 0.020 0.036 0.028 0.093 0.122 330862.986
0.049 0.043 0.019 0.036 0.027 0.093 0.122 330893.001
0.047 0.044 0.021 0.036 0.030 0.094 0.128 330923.028
0.054 0.044 0.019 0.035 0.028 0.093 0.126 330953.035
0.049 0.045 0.020 0.041 0.028 0.095 0.135 330983.062
0.048 0.040 0.020 0.038 0.028 0.094 0.131 331013.078
0.047 0.042 0.020 0.038 0.029 0.095 0.134 331043.105
0.051 0.042 0.020 0.038 0.028 0.094 0.133 331073.132
