0.024 0.031 0.029 0.149 0.037 0.022 0.123 77781.545
0.021 0.027 0.027 0.135 0.040 0.027 0.123 77811.572
0.025 0.027 0.018 0.136 0.041 0.021 0.121 77841.589
0.023 0.031 0.019 0.151 0.038 0.023 0.120 77871.608
0.018 0.027 0.026 0.139 0.038 0.025 0.121 77901.622
0.020 0.029 0.018 0.134 0.037 0.022 0.126 77931.631
0.023 0.028 0.021 0.149 0.038 0.022 0.127 77961.651
0.021 0.027 0.017 0.131 0.041 0.022 0.128 77991.672
0.024 0.029 0.024 0.129 0.037 0.022 0.126 78021.699
0.029 0.028 0.024 0.155 0.038 0.022 0.121 78051.703
0.021 0.030 0.017 0.132 0.042 0.023 0.133 78081.730
0.025 0.028 0.023 0.139 0.039 0.022 0.133 78111.749
0.026 0.030 0.023 0.133 0.039 0.022 0.129 78141.776
0.026 0.031 0.022 0.150 0.037 0.020 0.126 78171.797
0.024 0.028 0.025 0.121 0.037 0.023 0.127 78201.812
0.025 0.028 0.018 0.136 0.040 0.022 0.128 78231.839
0.025 0.031 0.018 0.146 0.038 0.021 0.125 78261.859
0.025 0.028 0.019 0.133 0.037 0.024 0.128 78291.886
0.025 0.029 0.023 0.141 0.037 0.022 0.135 78321.913
