0.057 0.049 0.021 0.038 0.029 0.092 0.129 329180.662
0.058 0.049 0.021 0.036 0.028 0.092 0.122 329210.689
0.056 0.054 0.021 0.038 0.029 0.092 0.126 329240.716
0.059 0.052 0.022 0.039 0.029 0.092 0.125 329270.729
0.056 0.048 0.021 0.035 0.030 0.092 0.129 329300.744
0.059 0.050 0.021 0.039 0.031 0.094 0.124 329330.771
0.053 0.049 0.020 0.039 0.031 0.094 0.128 329360.798
0.058 0.047 0.022 0.039 0.029 0.092 0.131 329390.825
0.054 0.045 0.022 0.039 0.029 0.094 0.126 329420.852
0.057 0.051 0.020 0.038 0.030 0.095 0.124 329450.879
0.055 0.052 0.021 0.037 0.029 0.095 0.124 329480.891
0.055 0.051 0.021 0.039 0.030 0.093 0.130 329510.918
0.051 0.047 0.020 0.038 0.030 0.095 0.133 329540.941
0.053 0.047 0.020 0.038 0.031 0.095 0.125 329570.954
0.055 0.047 0.021 0.039 0.029 0.094 0.132 329600.981
0.055 0.055 0.020 0.037 0.031 0.095 0.138 329631.008
0.057 0.051 0.018 0.038 0.029 0.095 0.131 329661.013
0.053 0.049 0.021 0.038 0.029 0.095 0.128 329691.024
0.056 0.048 0.021 0.038 0.029 0.096 0.129 329721.035
