0.108 0.118 0.144 0.112 0.157 0.115 0.128 196520.084
0.117 0.118 0.143 0.108 0.155 0.113 0.125 196550.111
0.107 0.125 0.137 0.106 0.158 0.113 0.129 196580.137
0.115 0.123 0.156 0.104 0.155 0.111 0.128 196610.144
0.117 0.121 0.152 0.105 0.163 0.108 0.132 196640.149
0.108 0.123 0.147 0.110 0.150 0.110 0.134 196670.161
0.107 0.117 0.159 0.109 0.160 0.112 0.130 196700.170
0.103 0.121 0.150 0.121 0.158 0.113 0.135 196730.181
0.105 0.123 0.162 0.104 0.157 0.114 0.129 196760.202
0.112 0.118 0.155 0.110 0.157 0.111 0.134 196790.229
0.104 0.121 0.159 0.108 0.156 0.109 0.131 196820.245
0.106 0.114 0.153 0.106 0.154 0.109 0.138 196850.259
0.103 0.118 0.142 0.116 0.158 0.114 0.135 196880.271
0.114 0.124 0.165 0.112 0.162 0.111 0.129 196910.298
0.109 0.118 0.152 0.104 0.151 0.113 0.131 196940.310
0.108 0.114 0.148 0.111 0.160 0.111 0.138 196970.337
0.107 0.119 0.150 0.115 0.159 0.113 0.131 197000.358
0.104 0.114 0.153 0.111 0.154 0.113 0.138 197030.360
0.106 0.114 0.153 0.111 0.157 0.112 0.139 197060.387
