0.020 0.020 0.020 0.028 0.027 0.087 0.128 359103.964
0.020 0.020 0.021 0.029 0.027 0.087 0.133 359133.966
0.019 0.019 0.019 0.027 0.028 0.088 0.133 359163.993
0.022 0.019 0.020 0.028 0.027 0.088 0.124 359194.020
0.019 0.019 0.021 0.027 0.028 0.090 0.128 359224.026
0.019 0.020 0.018 0.028 0.028 0.088 0.128 359254.027
0.019 0.019 0.018 0.029 0.029 0.089 0.136 359284.030
0.020 0.019 0.018 0.028 0.028 0.090 0.138 359314.049
0.021 0.022 0.020 0.029 0.028 0.090 0.135 359344.065
0.020 0.019 0.021 0.029 0.028 0.089 0.131 359374.092
0.021 0.019 0.019 0.029 0.028 0.096 0.130 359404.119
0.020 0.020 0.021 0.029 0.027 0.091 0.134 359434.146
0.020 0.020 0.020 0.030 0.028 0.090 0.133 359464.154
0.020 0.019 0.018 0.030 0.028 0.092 0.136 359494.159
0.019 0.020 0.019 0.028 0.028 0.094 0.129 359524.186
0.021 0.019 0.020 0.028 0.027 0.090 0.137 359554.199
0.021 0.020 0.020 0.028 0.027 0.092 0.140 359584.220
0.021 0.019 0.018 0.029 0.027 0.092 0.140 359614.247
0.020 0.019 0.021 0.029 0.028 0.091 0.139 359644.251
