0.017 0.019 0.018 0.023 0.023 0.012 0.015 676.676
0.016 0.016 0.017 0.023 0.022 0.011 0.015 709.706
0.016 0.017 0.018 0.022 0.021 0.011 0.015 742.736
0.018 0.017 0.019 0.025 0.021 0.011 0.015 775.766
0.017 0.018 0.018 0.023 0.021 0.011 0.015 808.796
0.016 0.017 0.019 0.025 0.020 0.011 0.015 841.811
0.017 0.016 0.018 0.025 0.020 0.011 0.015 874.833
0.017 0.017 0.019 0.025 0.022 0.011 0.015 907.862
0.017 0.017 0.021 0.026 0.021 0.011 0.016 940.871
0.016 0.017 0.018 0.025 0.021 0.011 0.015 973.882
0.016 0.018 0.018 0.026 0.020 0.011 0.015 1006.896
0.013 0.017 0.019 0.025 0.021 0.010 0.015 1039.926
0.016 0.017 0.018 0.023 0.021 0.011 0.015 1072.929
0.017 0.019 0.020 0.026 0.023 0.011 0.015 1105.959
0.016 0.017 0.020 0.027 0.020 0.010 0.017 1138.989
0.018 0.017 0.019 0.026 0.021 0.010 0.016 1171.999
0.017 0.018 0.021 0.027 0.022 0.010 0.015 1205.029
0.017 0.018 0.020 0.026 0.021 0.010 0.015 1238.033
0.017 0.018 0.021 0.027 0.022 0.010 0.015 1271.063
