0.144 0.041 0.136 0.107 0.173 0.040 0.116 260587.703
0.152 0.040 0.132 0.109 0.176 0.042 0.121 260617.730
0.139 0.042 0.134 0.112 0.176 0.040 0.116 260647.753
0.132 0.040 0.130 0.108 0.179 0.042 0.124 260677.773
0.142 0.040 0.132 0.111 0.174 0.040 0.119 260707.788
0.147 0.042 0.126 0.116 0.175 0.041 0.117 260737.814
0.149 0.040 0.127 0.113 0.178 0.040 0.128 260767.841
0.135 0.041 0.137 0.105 0.179 0.041 0.119 260797.852
0.144 0.041 0.137 0.110 0.176 0.041 0.123 260827.858
0.149 0.044 0.138 0.106 0.176 0.040 0.126 260857.865
0.145 0.041 0.125 0.124 0.173 0.040 0.120 260887.871
0.135 0.040 0.133 0.101 0.174 0.040 0.122 260917.885
0.136 0.041 0.129 0.098 0.179 0.041 0.127 260947.899
0.151 0.041 0.132 0.105 0.178 0.040 0.127 260977.899
0.151 0.041 0.129 0.114 0.178 0.040 0.126 261007.907
0.138 0.042 0.132 0.102 0.175 0.039 0.120 261037.934
0.154 0.042 0.144 0.114 0.179 0.041 0.126 261067.961
0.145 0.040 0.134 0.110 0.174 0.041 0.127 261097.978
0.152 0.040 0.135 0.105 0.180 0.041 0.129 261127.979
