0.144 0.115 0.019 0.142 0.050 0.026 0.129 103092.584
0.165 0.121 0.020 0.122 0.046 0.024 0.119 103122.611
0.152 0.120 0.019 0.131 0.046 0.026 0.123 103152.615
0.143 0.117 0.020 0.139 0.051 0.025 0.121 103182.642
0.156 0.114 0.020 0.123 0.052 0.026 0.124 103212.654
0.140 0.115 0.019 0.124 0.046 0.026 0.124 103242.681
0.152 0.111 0.018 0.137 0.046 0.025 0.122 103272.708
0.149 0.116 0.021 0.123 0.046 0.026 0.126 103302.729
0.136 0.114 0.019 0.126 0.046 0.025 0.132 103332.737
0.151 0.116 0.018 0.136 0.046 0.026 0.125 103362.764
0.156 0.118 0.018 0.123 0.046 0.027 0.131 103392.791
0.151 0.113 0.018 0.132 0.047 0.025 0.125 103422.818
0.157 0.114 0.020 0.131 0.045 0.026 0.136 103452.845
0.166 0.125 0.021 0.134 0.046 0.025 0.129 103482.856
0.146 0.116 0.019 0.137 0.059 0.026 0.129 103512.857
0.144 0.124 0.018 0.131 0.048 0.026 0.131 103542.871
0.143 0.120 0.018 0.119 0.049 0.027 0.124 103572.884
0.153 0.118 0.017 0.135 0.048 0.026 0.126 103602.911
0.147 0.115 0.021 0.136 0.046 0.026 0.131 103632.938
